exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},7,3.391904,0.6923,0.4817,0.00090451
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},7,3.432194,0.7,0.4602,0.00271353
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},0,4.088226,0.5946,0.3972,0.003
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},0,4.721888,0.5486,0.3386,0.002
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},0,4.25809,0.6079,0.3934,0.001
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},0,4.050868,0.6208,0.4098,0.002
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},8,3.477909,0.6853,0.4648,0.00087157
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},8,3.40916,0.702,0.4508,0.00261472
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},1,3.910673,0.6486,0.4309,0.003
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},1,4.080966,0.623,0.4311,0.002
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},1,3.86142,0.6268,0.435,0.001
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},1,3.693152,0.6383,0.4616,0.002
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},9,3.39946,0.6928,0.4874,0.0025037
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},9,3.399111,0.6934,0.4787,0.00083457
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},2,3.721793,0.674,0.4457,0.00299178
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},2,3.787212,0.6428,0.4368,0.00099726
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},2,3.614628,0.6791,0.4526,0.00199452
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},2,3.508186,0.6718,0.4651,0.00199452
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},10,3.837836,0.661,0.4137,0.00238168
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},10,3.42577,0.6899,0.476,0.00079389
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},3,3.997079,0.656,0.3417,0.00296722
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},3,3.567132,0.6824,0.4263,0.00098907
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},3,3.513575,0.6899,0.4471,0.00197815
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},3,3.589121,0.6708,0.4481,0.00197815
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},11,3.501487,0.6927,0.4653,0.00225
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},11,3.676097,0.6697,0.4341,0.00075
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},4,3.400399,0.6817,0.4702,0.00292658
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},4,3.364151,0.6928,0.4671,0.00097553
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},4,3.381003,0.697,0.4795,0.00195106
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},4,3.47674,0.6864,0.453,0.00195106
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},12,3.759689,0.6891,0.3952,0.0021101
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},12,3.750958,0.6703,0.4428,0.00070337
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},5,3.335834,0.694,0.4886,0.00287032
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},5,3.616409,0.6683,0.448,0.00095677
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},5,3.724376,0.6422,0.4536,0.00191355
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},5,4.084049,0.6414,0.3924,0.00191355
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},13,3.48805,0.6952,0.4843,0.00196353
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},13,3.634641,0.6798,0.465,0.00065451
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},6,3.802568,0.6548,0.4269,0.00279904
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},6,3.366647,0.6875,0.4679,0.00093301
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},6,3.389047,0.6852,0.4663,0.00186603
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},6,3.488808,0.6828,0.4583,0.00186603
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},14,3.986687,0.6842,0.3849,0.00181187
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},14,3.803415,0.6829,0.4159,0.00060396
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},7,3.279906,0.7058,0.4914,0.00271353
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},7,3.427351,0.6925,0.4631,0.00090451
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},7,3.368804,0.6959,0.4766,0.00180902
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},7,3.445792,0.6901,0.4815,0.00180902
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},15,4.007061,0.6797,0.3677,0.00165679
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},15,3.998111,0.666,0.3962,0.00055226
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},8,3.420256,0.6927,0.4672,0.00261472
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},8,3.592142,0.6783,0.4408,0.00087157
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},8,3.527978,0.6845,0.4571,0.00174314
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},8,3.528071,0.6843,0.4571,0.00174314
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},16,3.898864,0.6599,0.4264,0.0015
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},16,3.917133,0.6676,0.4324,0.0005
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},9,3.414612,0.699,0.4858,0.00083457
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},9,3.477839,0.6922,0.4688,0.0025037
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},9,3.373808,0.6972,0.4781,0.00166913
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},9,3.372716,0.7011,0.4905,0.00166913
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},17,3.925952,0.6815,0.4376,0.00134321
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},17,4.205415,0.6618,0.3928,0.00044774
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},10,3.786201,0.6542,0.4505,0.00238168
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},10,3.585721,0.6748,0.486,0.00079389
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},10,3.510535,0.684,0.4702,0.00158779
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},10,3.581905,0.6579,0.4717,0.00158779
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},18,4.002664,0.6547,0.4304,0.00118813
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},18,3.757665,0.6832,0.4366,0.00039604
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},11,3.837873,0.6549,0.4331,0.00225
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},11,3.587676,0.6935,0.4588,0.00075
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},11,3.87336,0.6627,0.4206,0.0015
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},11,3.713352,0.6807,0.4205,0.0015
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},19,3.736786,0.7019,0.4396,0.00103647
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},19,3.82918,0.6848,0.4408,0.00034549
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},12,3.817693,0.6646,0.4351,0.00070337
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},12,4.199044,0.633,0.3933,0.0021101
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},12,3.838712,0.6733,0.4174,0.00140674
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},12,3.695401,0.6707,0.4423,0.00140674
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},20,3.840434,0.6861,0.4347,0.0008899
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},20,3.858127,0.6844,0.4242,0.00029663
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},13,3.632933,0.6899,0.4606,0.00196353
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},13,3.753078,0.6844,0.4398,0.00065451
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},13,3.933584,0.6561,0.4372,0.00130902
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},13,3.81609,0.6709,0.4594,0.00130902
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},21,4.191201,0.6883,0.3837,0.00075
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},21,4.119896,0.673,0.4059,0.00025
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},14,3.671552,0.681,0.4524,0.00181187
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},14,3.75579,0.6837,0.4458,0.00060396
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},14,3.769646,0.6837,0.427,0.00120791
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},14,3.878414,0.6676,0.4241,0.00120791
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},22,4.166745,0.6548,0.4177,0.00061832
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},22,4.061177,0.6714,0.4192,0.00020611
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},15,4.264208,0.6482,0.3676,0.00165679
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},15,3.908201,0.6657,0.4466,0.00055226
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},15,4.267452,0.6534,0.3562,0.00110453
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},15,3.973142,0.6648,0.4107,0.00110453
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},23,3.808846,0.6901,0.446,0.0004963
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},23,4.116139,0.6706,0.4069,0.00016543
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},16,3.849828,0.673,0.4436,0.0015
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},16,3.965095,0.6829,0.3999,0.0005
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},16,3.95414,0.6656,0.4138,0.001
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},16,4.204028,0.6324,0.4413,0.001
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},24,3.844427,0.6907,0.4478,0.00038528
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},24,4.099355,0.6718,0.4146,0.00012843
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},17,3.994731,0.6832,0.4139,0.00044774
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},17,4.075894,0.6737,0.4204,0.00134321
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},17,4.04538,0.6824,0.4029,0.00089547
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},17,3.745585,0.6979,0.4583,0.00089547
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},25,3.941761,0.6915,0.4237,0.00028647
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},25,4.156308,0.6745,0.4066,9.549e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},18,3.795159,0.6856,0.4418,0.00039604
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},18,3.878791,0.6827,0.4307,0.00118813
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},18,3.82025,0.6892,0.4152,0.00079209
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},18,3.875064,0.67,0.4507,0.00079209
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},26,4.142253,0.6703,0.4164,0.00020096
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},26,4.139466,0.6694,0.4197,6.699e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},19,3.976959,0.6721,0.4276,0.00034549
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},19,3.799234,0.6932,0.4407,0.00103647
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},19,3.738679,0.6902,0.452,0.00069098
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},19,3.822286,0.675,0.4491,0.00069098
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},27,4.136658,0.6773,0.4149,0.00012968
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},27,4.220133,0.6706,0.3947,4.323e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},20,3.791361,0.687,0.4533,0.00029663
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},20,3.916178,0.6701,0.4367,0.0008899
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},20,3.809623,0.6873,0.4456,0.00059326
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},20,3.733212,0.685,0.4633,0.00059326
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},28,4.083314,0.6791,0.4225,7.342e-05
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},28,4.201133,0.6712,0.4068,2.447e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},21,3.860539,0.6899,0.4564,0.00025
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},21,3.930212,0.6864,0.4408,0.00075
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},21,3.959694,0.6839,0.4294,0.0005
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},21,3.955013,0.684,0.4433,0.0005
202,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.1,3,2,{},29,4.138656,0.6725,0.4139,3.278e-05
203,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},29,4.254477,0.6617,0.4058,1.093e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},22,4.164051,0.6697,0.404,0.00020611
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},22,4.205188,0.6717,0.3896,0.00061832
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},22,3.981798,0.6743,0.4438,0.00041221
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},22,4.034048,0.6775,0.4243,0.00041221
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},23,4.090891,0.6695,0.4254,0.00016543
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},23,4.09942,0.6679,0.4197,0.0004963
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},23,4.134178,0.668,0.4176,0.00033087
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},23,3.832585,0.6899,0.4455,0.00033087
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},24,4.04784,0.6756,0.4255,0.00038528
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},24,4.166446,0.6637,0.4159,0.00012843
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},24,4.061651,0.6761,0.4175,0.00025686
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},24,3.95873,0.6803,0.4411,0.00025686
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},25,4.158972,0.6718,0.4082,9.549e-05
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},25,4.196648,0.6719,0.4006,0.00019098
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},25,4.160337,0.6707,0.4114,0.00028647
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},25,4.154274,0.6734,0.41,0.00019098
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},26,4.175146,0.6664,0.4247,6.699e-05
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},26,4.12887,0.6695,0.4268,0.00013397
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},26,4.161333,0.6711,0.419,0.00020096
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},26,4.080631,0.6721,0.4284,0.00013397
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},27,4.169933,0.6708,0.4232,4.323e-05
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},27,4.221095,0.6714,0.4063,0.00012968
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},27,4.125415,0.6687,0.426,8.645e-05
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},27,4.09767,0.6733,0.427,8.645e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},28,4.221991,0.6683,0.4185,2.447e-05
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},28,4.243219,0.6698,0.4067,7.342e-05
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},28,4.15761,0.6699,0.4243,4.894e-05
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},28,4.115787,0.6712,0.43,4.894e-05
206,UPerNet,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},29,4.240309,0.6616,0.4175,1.093e-05
204,UPerNet,tu-maxvit_nano_rw_256,0.003,64,1e-05,0.05,3,2,{},29,4.262303,0.661,0.4092,3.278e-05
205,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},29,4.195792,0.6626,0.4181,2.185e-05
207,UPerNet,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},29,4.132904,0.6652,0.4259,2.185e-05
