exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},29,4.326406,0.6466,0.404,5.46e-06
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},26,4.203035,0.6624,0.3893,6.699e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},9,4.498923,0.6221,0.3907,0.00041728
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},10,8.100651,0.5239,0.008,0.00079389
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},27,4.177405,0.6647,0.3946,4.323e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},10,4.562097,0.5447,0.4162,0.00039695
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},11,3.948771,0.6135,0.4099,0.00075
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},28,4.187183,0.663,0.3972,2.447e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},11,3.644514,0.6841,0.457,0.000375
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},12,6.004827,0.5745,0.1092,0.00070337
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},29,4.242309,0.6538,0.3905,1.093e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},12,4.100623,0.6291,0.3989,0.00035168
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},13,3.709345,0.6689,0.4385,0.00065451
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},13,3.99121,0.6357,0.455,0.00032725
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},14,4.557053,0.6034,0.3899,0.00060396
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},14,3.645069,0.6747,0.4755,0.00030198
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},15,4.032862,0.63,0.4234,0.00055226
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},15,4.185207,0.625,0.422,0.00027613
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},16,3.736043,0.6716,0.4406,0.0005
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},17,5.34259,0.6357,0.1532,0.00044774
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},16,3.874844,0.6724,0.4314,0.00025
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},18,3.923154,0.6518,0.3928,0.00039604
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},17,3.884252,0.6771,0.4498,0.00022387
