exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},5,4.97896,0.6203,0.3835,0.00095677
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},5,4.561833,0.6073,0.3515,0.00095677
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},5,3.844937,0.5802,0.3308,0.00095677
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},5,4.788074,0.5628,0.2892,0.00095677
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},6,4.928092,0.6244,0.3456,0.00093301
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},6,4.008824,0.6389,0.392,0.00093301
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},6,4.799573,0.5966,0.0826,0.00093301
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},7,5.48275,0.6185,0.2638,0.00090451
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},6,3.709764,0.6608,0.4339,0.00093301
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},7,4.315064,0.6342,0.3264,0.00090451
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},7,4.200576,0.6275,0.1979,0.00090451
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},8,6.359521,0.5963,0.1427,0.00087157
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},7,4.431535,0.6413,0.3805,0.00090451
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},8,3.956647,0.6161,0.4086,0.00087157
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},8,4.330043,0.5964,0.1568,0.00087157
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},9,9.062299,0.5076,0.016,0.00083457
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},9,4.020781,0.583,0.4326,0.00083457
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},8,4.881294,0.6106,0.3274,0.00087157
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},9,4.01201,0.6032,0.3296,0.00083457
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},10,8.834703,0.4825,0.0227,0.00079389
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},10,7.654268,0.499,0.0063,0.00079389
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},9,4.688175,0.5764,0.3799,0.00083457
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},10,6.281479,0.4816,0.0246,0.00079389
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},11,9.937109,0.4463,0.0136,0.00075
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},11,8.099703,0.4818,0.0155,0.00075
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},10,7.819624,0.4823,0.0118,0.00079389
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},11,4.538193,0.5485,0.1873,0.00075
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},12,4.398223,0.6657,0.4462,0.00070337
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},12,3.669792,0.6683,0.4522,0.00070337
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},11,8.289244,0.5018,0.0089,0.00075
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},12,4.038804,0.6561,0.1917,0.00070337
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},13,6.801758,0.5346,0.0677,0.00065451
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},13,9.94346,0.4388,0.0359,0.00065451
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},13,6.3911,0.4871,0.0337,0.00065451
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},12,3.433858,0.6821,0.4847,0.00070337
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},14,3.852435,0.6392,0.4298,0.00060396
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},14,4.69226,0.6114,0.436,0.00060396
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},14,3.410478,0.6421,0.4059,0.00060396
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},15,3.977304,0.6353,0.4081,0.00055226
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},13,7.323587,0.5234,0.0601,0.00065451
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},15,4.531667,0.6354,0.441,0.00055226
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},15,3.347017,0.6613,0.4117,0.00055226
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},16,3.585473,0.669,0.4619,0.0005
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},16,5.859042,0.6196,0.1916,0.0005
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},14,4.3493,0.5903,0.4161,0.00060396
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},16,4.051749,0.6335,0.2004,0.0005
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},17,4.133241,0.6541,0.417,0.00044774
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},17,4.853328,0.6604,0.4063,0.00044774
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},15,4.400928,0.6359,0.3798,0.00055226
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},17,2.925308,0.6883,0.4699,0.00044774
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},18,3.408419,0.672,0.4779,0.00039604
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},18,4.035401,0.6823,0.4744,0.00039604
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},16,3.665936,0.6491,0.4641,0.0005
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},18,2.853816,0.6906,0.4628,0.00039604
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},19,3.516121,0.6545,0.4725,0.00034549
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},19,3.930308,0.6978,0.4743,0.00034549
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},17,4.269054,0.6501,0.39,0.00044774
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},19,3.130404,0.6729,0.443,0.00034549
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},20,3.448745,0.6834,0.4618,0.00029663
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},20,4.020397,0.6878,0.476,0.00029663
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},18,3.588486,0.6826,0.454,0.00039604
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},20,3.135849,0.6702,0.4382,0.00029663
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},21,4.377405,0.6517,0.3163,0.00025
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},21,3.91759,0.6933,0.4926,0.00025
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},19,3.35105,0.689,0.4989,0.00034549
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},21,3.161806,0.681,0.3953,0.00025
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},22,3.400352,0.694,0.4737,0.00020611
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},22,4.01252,0.6908,0.479,0.00020611
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},22,2.966723,0.6898,0.4547,0.00020611
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},20,3.761765,0.6426,0.4685,0.00029663
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},23,3.605145,0.6638,0.4497,0.00016543
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},23,4.042319,0.6756,0.4887,0.00016543
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},23,3.192294,0.6577,0.4138,0.00016543
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},21,3.579729,0.6746,0.465,0.00025
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},24,3.339594,0.6873,0.4811,0.00012843
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},24,3.951905,0.6836,0.4942,0.00012843
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},24,2.846416,0.6788,0.4867,0.00012843
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},22,3.764564,0.6792,0.4366,0.00020611
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},25,3.325936,0.6948,0.481,9.549e-05
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},25,3.967607,0.6892,0.4855,9.549e-05
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},25,2.753776,0.6975,0.4927,9.549e-05
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},23,3.389074,0.6911,0.4952,0.00016543
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},26,3.558957,0.6795,0.4486,6.699e-05
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},26,4.080009,0.6815,0.4722,6.699e-05
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},26,2.83086,0.6889,0.4772,6.699e-05
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},24,3.454333,0.6789,0.4994,0.00012843
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},27,3.353571,0.6916,0.4829,4.323e-05
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},27,3.99951,0.6862,0.485,4.323e-05
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},27,2.772004,0.6946,0.4946,4.323e-05
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},28,3.310792,0.6963,0.4891,2.447e-05
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},25,3.364911,0.6928,0.4951,9.549e-05
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},28,3.966869,0.691,0.4878,2.447e-05
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},28,2.755634,0.6952,0.4969,2.447e-05
116,PSPNet,resnet34,0.001,64,1e-05,0.1,4,1,{},29,3.403594,0.6795,0.4793,1.093e-05
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},26,3.394221,0.6861,0.4964,6.699e-05
114,PSPNet,resnet34,0.001,64,1e-05,0.1,4,2,{},29,3.981327,0.6816,0.4898,1.093e-05
113,PSPNet,resnet34,0.001,64,1e-05,0.1,3,1,{},29,2.801986,0.6841,0.4913,1.093e-05
115,PSPNet,resnet34,0.001,64,1e-05,0.1,3,2,{},27,3.381476,0.6914,0.4982,4.323e-05
