exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,5.984483,0.5215,0.2355,0.001
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,5.499867,0.519,0.2856,0.0001
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,5.10284,0.5421,0.2973,0.0001
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,4.694435,0.5866,0.3023,0.001
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.503187,0.5834,0.3391,0.00099726
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,5.39757,0.5209,0.2882,0.0001
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,4.509662,0.5859,0.3309,0.001
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,4.60952,0.5716,0.3148,0.0005
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,5.755885,0.515,0.2756,9.973e-05
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.643542,0.5838,0.3279,0.00049863
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.757858,0.556,0.3188,0.00099726
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,7.639918,0.4979,0.1968,0.00099726
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,5.135316,0.5396,0.3017,9.973e-05
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.876155,0.5517,0.3054,9.973e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",0,6.77844,0.4649,0.2069,0.0005
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.260865,0.594,0.3555,0.00099726
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.875397,0.5726,0.3202,0.00098907
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.406483,0.5954,0.3374,0.00049863
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.877261,0.5442,0.2767,9.973e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.441019,0.6054,0.2966,0.00099726
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,5.340991,0.5393,0.2956,9.891e-05
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.904266,0.5901,0.1875,0.00049454
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,8.500618,0.4847,0.2,0.00098907
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,12.062134,0.45,0.1622,0.00098907
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.748786,0.5569,0.3162,9.891e-05
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.929031,0.5423,0.3117,9.891e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,8.697634,0.4747,0.1873,0.0005
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.177821,0.6146,0.3733,0.00098907
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,7.501307,0.4539,0.0006,0.00097553
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.496262,0.5778,0.3459,0.00049454
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.671537,0.5519,0.3205,9.891e-05
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,5.147741,0.548,0.3015,9.755e-05
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.14947,0.6163,0.3853,0.00048776
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.445736,0.5928,0.3272,0.00098907
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,5.968796,0.5242,0.1055,0.00097553
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,6.73239,0.4664,0.0393,0.00097553
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.716338,0.5543,0.3226,9.755e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,9.249207,0.4174,0.0,0.00049863
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.870385,0.5495,0.314,9.755e-05
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,6.819327,0.5273,0.0042,0.00097553
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.142504,0.6071,0.3895,0.00095677
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.509505,0.5639,0.3531,0.00048776
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",0,5.263502,0.5264,0.2929,0.0001
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.75685,0.5551,0.3296,9.755e-05
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.976851,0.5507,0.3006,9.568e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.822721,0.5876,0.3196,0.00095677
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,6.817872,0.4926,0.0134,0.00047839
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.297936,0.5952,0.3642,0.00097553
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,8.474283,0.4656,0.0006,0.00095677
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.6668,0.5639,0.3197,9.568e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,7.498197,0.4354,0.0067,0.00049454
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.776865,0.558,0.3002,9.568e-05
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,7.846165,0.5075,0.0024,0.00095677
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,5.359881,0.5012,0.3059,0.00093301
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.282906,0.5878,0.3681,0.00047839
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",0,7.261666,0.4412,0.2015,0.0001
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.890373,0.5444,0.3176,9.568e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,6.263241,0.4223,0.1145,0.00093301
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,4.836254,0.5448,0.3256,0.0001
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.937856,0.5501,0.3073,9.33e-05
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.208022,0.5686,0.3916,0.00046651
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.641915,0.5638,0.3205,9.33e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.219822,0.5919,0.376,0.00095677
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,11.471509,0.2923,0.0013,0.00093301
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,6.81805,0.499,0.1973,0.00048776
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,6.666359,0.4242,0.0829,0.00093301
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.03752,0.6193,0.3899,0.00090451
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.726201,0.5611,0.3166,9.33e-05
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.524386,0.5323,0.3616,0.00046651
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.627833,0.5615,0.344,9.33e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,5.615396,0.461,0.2373,0.00090451
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,6.310453,0.4858,0.2463,0.0001
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.936484,0.5504,0.3081,9.045e-05
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,5.00676,0.5291,0.2594,0.00045225
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.562326,0.5775,0.3212,9.045e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.751589,0.525,0.314,0.00093301
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,4.777468,0.546,0.273,9.973e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,8.472592,0.4779,0.0005,0.00047839
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,5.984703,0.4973,0.1217,0.00090451
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,6.559561,0.5429,0.029,0.00090451
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,6.879139,0.4046,0.0837,0.00087157
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.694717,0.5671,0.3198,9.045e-05
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.685547,0.5969,0.225,0.00045225
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,7.707591,0.4543,0.0121,0.00087157
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.413024,0.5765,0.3566,9.045e-05
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.570912,0.5695,0.321,8.716e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,5.343745,0.572,0.1433,0.00090451
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.711472,0.5693,0.3254,0.00043579
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,5.754663,0.5151,0.2757,9.973e-05
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.816202,0.5622,0.3143,8.716e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,5.380939,0.4712,0.2512,0.00046651
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,4.630334,0.5546,0.3404,9.891e-05
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.492515,0.5836,0.3644,0.00087157
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,7.096658,0.4817,0.0062,0.00087157
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.508184,0.5662,0.3537,0.00083457
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.333625,0.5887,0.3727,0.00043579
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.635031,0.5678,0.3195,8.716e-05
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.506588,0.5757,0.3113,8.716e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,5.452151,0.4519,0.3321,0.00083457
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.519144,0.5739,0.3385,8.346e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.334707,0.5929,0.3712,0.00087157
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,7.273547,0.4768,0.0077,0.00041728
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.733552,0.563,0.314,8.346e-05
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,5.34055,0.5394,0.2956,9.891e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.744102,0.5972,0.2752,0.00045225
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.283552,0.6236,0.3407,0.00083457
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,5.578156,0.5668,0.2786,0.00079389
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,5.236398,0.565,0.2889,0.00083457
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,4.453113,0.5662,0.3471,9.755e-05
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.153482,0.608,0.3774,0.00041728
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.615011,0.566,0.3263,8.346e-05
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.731375,0.5627,0.3304,8.346e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,8.208501,0.4859,0.1831,0.00079389
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.558825,0.5715,0.3374,7.939e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.11118,0.6224,0.3587,0.00083457
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,5.680308,0.5717,0.1137,0.00039695
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.713648,0.5628,0.3185,7.939e-05
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,5.147939,0.548,0.3015,9.755e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,6.268471,0.5312,0.244,0.00043579
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.178128,0.5905,0.3833,0.00079389
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,9.281612,0.488,0.1878,0.00079389
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.259177,0.5923,0.3612,0.00075
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.375706,0.6014,0.3591,0.00039695
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.457392,0.5728,0.36,9.568e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,8.269685,0.3947,0.0053,0.00075
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.56696,0.5737,0.3269,7.939e-05
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.78283,0.5637,0.3248,7.939e-05
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.469576,0.5797,0.3428,7.5e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.087717,0.6234,0.3906,0.00079389
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,5.359905,0.5732,0.1368,0.000375
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.700085,0.5645,0.3225,7.5e-05
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.976388,0.5507,0.3007,9.568e-05
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.425347,0.6014,0.3178,0.00075
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,8.675315,0.4479,0.0002,0.00041728
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,5.037775,0.5432,0.324,0.00075
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.192575,0.6187,0.3647,0.00070337
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.191476,0.5943,0.3878,0.000375
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.343057,0.579,0.3636,9.33e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,7.84753,0.5197,0.0041,0.00070337
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.573267,0.5689,0.3224,7.5e-05
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.313207,0.5853,0.3665,7.5e-05
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.460359,0.5737,0.345,7.034e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,4.383045,0.5829,0.3257,0.00075
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,5.404576,0.5767,0.1177,0.00035168
55,PSPNet,resnet34,0.0001,512,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.679833,0.5648,0.3237,7.034e-05
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,4.938231,0.55,0.3074,9.33e-05
61,PSPNet,resnet34,0.0005,128,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.607427,0.5486,0.348,0.00039695
57,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,7.539966,0.5421,0.0013,0.00070337
52,PSPNet,resnet34,0.001,256,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,4.441607,0.6133,0.3108,0.00065451
54,PSPNet,resnet34,0.001,256,1e-06,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,3.979917,0.6051,0.4087,0.00070337
60,PSPNet,resnet34,0.0005,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.212483,0.6002,0.3859,0.00035168
62,PSPNet,resnet34,0.0001,256,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.410754,0.5832,0.3109,9.045e-05
51,PSPNet,resnet34,0.001,256,0.0001,0.5,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,5.21641,0.5586,0.2703,0.00065451
53,PSPNet,resnet34,0.0001,256,0.0001,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.535822,0.5726,0.3342,7.034e-05
59,PSPNet,resnet34,0.0001,512,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.395881,0.5797,0.3635,7.034e-05
56,PSPNet,resnet34,0.0001,128,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,4.479208,0.572,0.3371,6.545e-05
58,PSPNet,resnet34,0.001,128,1e-05,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,3.9965,0.6176,0.4041,0.00070337
50,PSPNet,resnet34,0.0005,128,1e-06,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,5.040254,0.5606,0.304,0.00032725
63,PSPNet,resnet34,0.0001,512,1e-06,0.01,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.938372,0.5504,0.308,9.045e-05
