exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,7.539024,0.4972,0.0001,0.00070337
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,7.114632,0.4677,0.006,0.00075
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,4.048391,0.6272,0.3921,0.00065451
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",14,4.468566,0.5781,0.3261,0.00060396
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.071885,0.6115,0.4027,0.00070337
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",15,5.25954,0.5414,0.1625,0.00055226
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,4.002541,0.6201,0.3968,0.00065451
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",16,3.993713,0.6489,0.3761,0.0005
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",14,4.407768,0.6009,0.3408,0.00060396
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",17,4.754572,0.596,0.2512,0.00044774
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",15,5.235209,0.5331,0.2434,0.00055226
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",18,3.929701,0.6389,0.4011,0.00039604
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",16,4.404437,0.6196,0.303,0.0005
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",19,3.888004,0.6437,0.3734,0.00034549
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",20,3.822239,0.6483,0.424,0.00029663
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",17,5.368148,0.5889,0.1668,0.00044774
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",21,5.744947,0.5688,0.1146,0.00025
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",18,3.947233,0.6327,0.3936,0.00039604
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",22,4.302927,0.6201,0.3248,0.00020611
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",19,3.702714,0.6468,0.4277,0.00034549
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",23,4.574745,0.6239,0.2525,0.00016543
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",20,4.476355,0.6314,0.2683,0.00029663
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",24,3.566998,0.6615,0.4559,0.00012843
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",21,4.449839,0.6136,0.2737,0.00025
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",25,3.649108,0.6573,0.4272,9.549e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",22,3.830235,0.6419,0.4022,0.00020611
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",26,3.544924,0.6647,0.4434,6.699e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",23,3.650536,0.6532,0.4334,0.00016543
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",27,3.682843,0.6492,0.4353,4.323e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",24,3.776266,0.649,0.4264,0.00012843
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",28,3.505965,0.6704,0.4629,2.447e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",25,3.654709,0.6576,0.4315,9.549e-05
76,PSPNet,resnet34,0.001,128,1e-05,0.1,3,2,"{'rhf': 0.5, 'rvf': 0.3}",29,3.524978,0.66,0.4639,1.093e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",26,3.60406,0.6557,0.4439,6.699e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",27,3.656091,0.6498,0.4374,4.323e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",28,3.597011,0.66,0.447,2.447e-05
75,PSPNet,resnet34,0.001,128,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",29,3.611744,0.6533,0.4444,1.093e-05
