exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",5,4.990342,0.5589,0.3025,0.00095677
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},5,3.837883,0.62,0.3074,0.00095677
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},6,3.598876,0.5559,0.1608,0.00093301
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",6,3.648409,0.6117,0.3499,0.00093301
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",6,5.157624,0.6108,0.3573,0.00093301
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",6,4.80408,0.6089,0.2562,0.00093301
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},6,4.146114,0.6045,0.1406,0.00093301
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},7,2.731633,0.6163,0.4351,0.00090451
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",7,4.017148,0.5972,0.3438,0.00090451
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",7,5.048207,0.6148,0.3935,0.00090451
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",7,4.503624,0.5991,0.3683,0.00090451
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},8,2.450334,0.6672,0.4656,0.00087157
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},7,3.268028,0.6486,0.4454,0.00090451
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",8,5.10435,0.5716,0.0653,0.00087157
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",8,5.85912,0.6023,0.2138,0.00087157
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",8,4.328298,0.6341,0.3331,0.00087157
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},9,2.475764,0.6725,0.4549,0.00083457
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",9,3.535767,0.6418,0.3918,0.00083457
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},8,3.073059,0.67,0.4661,0.00087157
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",9,5.300305,0.6193,0.3653,0.00083457
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",9,4.691882,0.6162,0.3439,0.00083457
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},10,3.575598,0.4842,0.3061,0.00079389
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},9,3.203862,0.6628,0.4458,0.00083457
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",10,3.730574,0.5801,0.3344,0.00079389
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",10,6.132352,0.5612,0.2063,0.00079389
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",10,6.700821,0.5092,0.0499,0.00079389
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},11,2.671368,0.6532,0.3916,0.00075
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},10,3.157371,0.6476,0.4726,0.00079389
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",11,3.634519,0.604,0.3716,0.00075
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",11,5.078291,0.621,0.3317,0.00075
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",11,4.455505,0.6283,0.3629,0.00075
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},12,2.951858,0.6477,0.2736,0.00070337
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},11,3.18322,0.6747,0.4183,0.00075
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",12,3.282399,0.649,0.4216,0.00070337
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.899952,0.6268,0.3919,0.00070337
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",12,4.148417,0.6067,0.3997,0.00070337
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},13,2.647431,0.6395,0.4476,0.00065451
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},12,3.083591,0.6712,0.4542,0.00070337
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",13,3.913114,0.6035,0.3473,0.00065451
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",13,4.774172,0.6345,0.4193,0.00065451
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",13,4.47751,0.6139,0.3784,0.00065451
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},14,2.27767,0.6995,0.4735,0.00060396
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},13,3.240249,0.6491,0.4509,0.00065451
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",14,3.283139,0.6337,0.4401,0.00060396
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",14,4.539739,0.6292,0.4424,0.00060396
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",14,3.960635,0.6299,0.4201,0.00060396
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},15,2.324545,0.6928,0.4709,0.00055226
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},14,2.956057,0.6872,0.4637,0.00060396
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",15,3.243777,0.6435,0.4325,0.00055226
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",15,4.677011,0.6403,0.4081,0.00055226
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",15,5.108569,0.5915,0.1676,0.00055226
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},16,2.398947,0.6826,0.4348,0.0005
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},15,2.961874,0.6871,0.4725,0.00055226
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",16,3.430028,0.6483,0.3523,0.0005
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",16,4.518491,0.649,0.4356,0.0005
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},17,2.340013,0.6939,0.4567,0.00044774
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",16,4.261379,0.6295,0.342,0.0005
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",17,3.164994,0.6696,0.4286,0.00044774
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},16,2.900753,0.6902,0.4854,0.0005
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",17,4.559165,0.6651,0.4393,0.00044774
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},18,2.582779,0.6855,0.3527,0.00039604
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",17,3.815402,0.6626,0.4241,0.00044774
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},17,2.85869,0.7001,0.4822,0.00044774
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",18,3.116908,0.6632,0.4392,0.00039604
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",18,4.518379,0.65,0.4317,0.00039604
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},19,2.742227,0.6498,0.3591,0.00034549
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",18,3.852466,0.6363,0.4443,0.00039604
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",19,3.344296,0.6593,0.3691,0.00034549
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},18,3.200928,0.6811,0.3846,0.00039604
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},20,2.409349,0.6878,0.4231,0.00029663
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",19,5.028653,0.6432,0.3168,0.00034549
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",19,3.879173,0.6549,0.4169,0.00034549
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",20,3.085844,0.6657,0.457,0.00029663
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},19,3.634345,0.6549,0.3161,0.00034549
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},21,2.299794,0.6992,0.4674,0.00025
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",20,4.473652,0.6612,0.4411,0.00029663
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",20,3.75894,0.6571,0.4444,0.00029663
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},20,2.879773,0.6932,0.4817,0.00029663
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",21,3.075941,0.6654,0.4582,0.00025
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},22,2.309253,0.6977,0.4824,0.00020611
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",21,4.321411,0.672,0.4573,0.00025
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},21,3.069114,0.6919,0.4154,0.00025
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",21,3.833106,0.6566,0.4534,0.00025
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",22,3.12768,0.6603,0.4441,0.00020611
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},23,2.283228,0.6953,0.4933,0.00016543
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",22,4.42816,0.6564,0.4466,0.00020611
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},22,2.964819,0.6932,0.4824,0.00020611
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",22,3.814184,0.6555,0.4387,0.00020611
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",23,3.069976,0.659,0.4608,0.00016543
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},24,2.300926,0.689,0.4957,0.00012843
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",23,4.336639,0.6566,0.4588,0.00016543
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},23,2.975516,0.6864,0.4923,0.00016543
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",23,3.782519,0.6502,0.4432,0.00016543
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",24,3.105644,0.6586,0.4629,0.00012843
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},25,2.321951,0.6898,0.482,9.549e-05
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",24,4.416725,0.6575,0.4549,0.00012843
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},24,3.006181,0.6796,0.4902,0.00012843
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",25,3.075665,0.6601,0.4592,9.549e-05
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",24,3.746227,0.6562,0.4547,0.00012843
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},26,2.327827,0.689,0.4761,6.699e-05
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},25,2.997342,0.6866,0.487,9.549e-05
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",25,4.400681,0.6571,0.4504,9.549e-05
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",26,3.069045,0.6599,0.4539,6.699e-05
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",25,3.732732,0.6588,0.4525,9.549e-05
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},27,2.255491,0.7015,0.4945,4.323e-05
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},26,2.968036,0.6872,0.4791,6.699e-05
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",26,4.315246,0.6626,0.4512,6.699e-05
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",27,3.022649,0.6707,0.4663,4.323e-05
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",26,3.650569,0.6625,0.4633,6.699e-05
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},28,2.294665,0.6979,0.4816,2.447e-05
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},27,2.879652,0.7004,0.4969,4.323e-05
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",27,4.294783,0.6692,0.4641,4.323e-05
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",28,3.043068,0.6672,0.4591,2.447e-05
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",27,3.690659,0.6689,0.457,4.323e-05
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",0,3.775182,0.5093,0.2481,0.001
78,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{},29,2.332584,0.6789,0.4913,1.093e-05
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",0,5.073661,0.5287,0.3079,0.001
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},28,2.92872,0.6951,0.4921,2.447e-05
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",28,4.289247,0.6691,0.462,2.447e-05
79,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,"{'rhf': 0.5, 'rvf': 0.3}",29,3.078373,0.6489,0.4632,1.093e-05
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",28,3.678445,0.6667,0.4567,2.447e-05
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",1,3.257789,0.5531,0.2599,0.001
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",1,4.712626,0.5628,0.3458,0.001
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},0,3.258295,0.5538,0.3222,0.001
77,PSPNet,resnet34,0.001,32,1e-05,0.05,2,2,{},29,2.986665,0.6808,0.4952,1.093e-05
80,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,"{'rhf': 0.5, 'rvf': 0.3}",29,4.348867,0.6513,0.4634,1.093e-05
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},0,6.094666,0.5318,0.2968,0.001
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",2,3.269027,0.5726,0.2325,0.00099726
81,PSPNet,resnet34,0.001,32,1e-05,0.05,4,1,"{'rhf': 0.5, 'rvf': 0.3}",29,3.70987,0.6463,0.4576,1.093e-05
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",2,5.970741,0.535,0.1169,0.00099726
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},1,3.10263,0.5874,0.3127,0.001
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},0,5.049726,0.5558,0.3122,0.001
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},0,3.944303,0.5556,0.3273,0.001
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},1,5.531971,0.5895,0.2874,0.001
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",3,3.639661,0.5354,0.29,0.00098907
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},0,5.819076,0.5525,0.319,0.001
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",3,5.901705,0.4862,0.1055,0.00098907
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},2,4.101177,0.5133,0.07,0.00099726
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},1,4.866895,0.5732,0.3077,0.001
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},2,6.049385,0.5457,0.2475,0.00099726
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},1,3.797705,0.5585,0.359,0.001
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",4,3.049737,0.5793,0.3368,0.00097553
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},1,5.65013,0.5725,0.3201,0.001
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},3,4.226547,0.4847,0.246,0.00098907
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",4,5.087574,0.5777,0.1721,0.00097553
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},2,4.786107,0.575,0.3064,0.00099726
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},3,6.372047,0.5428,0.3061,0.00098907
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},2,4.717949,0.5065,0.1766,0.00099726
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",5,3.183397,0.5855,0.249,0.00095677
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},2,6.436649,0.5609,0.1416,0.00099726
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},4,3.008433,0.6153,0.2463,0.00097553
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",5,4.383583,0.6073,0.3465,0.00095677
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},3,4.967014,0.5354,0.3587,0.00098907
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},4,7.218526,0.5802,0.1187,0.00097553
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},3,5.316925,0.524,0.2477,0.00098907
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",6,3.056105,0.6098,0.2623,0.00093301
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},3,5.957635,0.5382,0.3189,0.00098907
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},5,2.849877,0.62,0.3345,0.00095677
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",6,5.031351,0.5773,0.2291,0.00093301
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},4,6.969719,0.5203,0.0517,0.00097553
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},4,4.881641,0.5824,0.2817,0.00097553
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},5,4.691498,0.6347,0.4118,0.00095677
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",7,2.830494,0.6026,0.3982,0.00090451
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},4,8.928896,0.5137,0.0292,0.00097553
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},6,3.76334,0.5473,0.069,0.00093301
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",7,4.096478,0.6357,0.4088,0.00090451
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},5,4.24275,0.6179,0.361,0.00095677
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},5,4.271863,0.6012,0.2907,0.00095677
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},6,6.578935,0.5943,0.099,0.00093301
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",8,3.025995,0.6337,0.2311,0.00087157
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},7,4.485981,0.5296,0.0443,0.00090451
