exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},6,3.857468,0.6403,0.4525,0.00093301
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},7,3.753519,0.6684,0.4415,0.00045225
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},7,3.695926,0.6806,0.4767,0.00180902
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},7,3.613012,0.6732,0.4839,0.00090451
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},7,3.771363,0.6639,0.4741,0.00180902
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},7,3.98808,0.6639,0.4283,0.00045225
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},7,3.907895,0.6536,0.4444,0.00090451
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},8,3.674187,0.6854,0.4609,0.00043579
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},8,3.700454,0.6777,0.4603,0.00174314
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},8,3.613521,0.6777,0.4686,0.00087157
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},8,3.578169,0.6711,0.468,0.00174314
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},8,4.098477,0.6548,0.4068,0.00043579
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},8,3.791964,0.6741,0.4506,0.00087157
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},9,3.715462,0.6878,0.4727,0.00041728
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},9,3.748182,0.6815,0.4674,0.00166913
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},9,3.605341,0.6851,0.479,0.00083457
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},9,3.889287,0.6582,0.4415,0.00041728
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},9,4.573844,0.6747,0.4399,0.00166913
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},9,3.825266,0.6754,0.4653,0.00083457
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},10,3.842101,0.6679,0.448,0.00039695
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},10,3.562636,0.6733,0.4778,0.00158779
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},10,3.697648,0.668,0.4524,0.00079389
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},10,3.860263,0.6452,0.4463,0.00039695
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},10,3.454485,0.6778,0.4946,0.00158779
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},10,3.616634,0.6835,0.4632,0.00079389
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},11,3.692519,0.6818,0.4706,0.000375
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},11,3.599345,0.6868,0.48,0.0015
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},11,3.60194,0.6935,0.4656,0.00075
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},11,3.819645,0.6714,0.4419,0.000375
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},11,3.634163,0.6781,0.4315,0.0015
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},11,3.766829,0.6719,0.4492,0.00075
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},12,3.854985,0.6668,0.4687,0.00035168
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},12,3.686234,0.6786,0.4437,0.00140674
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},12,3.749277,0.6503,0.452,0.00070337
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},12,3.899542,0.657,0.442,0.00035168
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},12,3.469047,0.6912,0.4957,0.00140674
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},12,3.78618,0.6638,0.4444,0.00070337
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},13,3.903282,0.692,0.4681,0.00032725
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},13,3.647576,0.6751,0.4708,0.00130902
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},13,3.798394,0.6822,0.4384,0.00065451
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},13,3.844472,0.668,0.4335,0.00032725
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},13,3.62397,0.6763,0.4646,0.00130902
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},13,3.798741,0.6827,0.4504,0.00065451
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},14,3.897344,0.683,0.4215,0.00030198
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},14,3.564881,0.6929,0.4618,0.00120791
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},14,3.644505,0.6937,0.4654,0.00060396
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},14,3.722217,0.6864,0.4397,0.00030198
